L1939057,US,US-VT,US-VT-025,42.7690689,-72.8881073,Atherton Meadows WMA--east unit,2019-09-02 14:45,8
L1939024,US,US-VT,US-VT-025,42.7777634,-72.9064751,Atherton Meadows WMA--west unit
L751857,US,US-VT,US-VT-021,43.7163019,-73.1941229,Austin Pond - Hubbardton (28 acres),2021-04-27 10:10,60
L751858,US,US-VT,US-VT-009,44.9106027,-71.8440829,Avery Gore Pond (Unknown Pond) - Avery's Gore (19 acres)
L1935527,US,US-VT,US-VT-011,44.8115878,-72.6212597,Averys Gore WMA,2021-05-10 11:16,17
L1987315,US,US-VT,US-VT-015,44.7408961,-72.5915623,Babcock Nature Preserve,2020-07-12 16:00,83
L751860,US,US-VT,US-VT-023,44.3274507,-72.3446637,Bailey Pond - Marshfield (17 acres),2018-04-27 07:30,35
L2006350,US,US-VT,US-VT-025,42.968339,-72.970551,Bailey Road (GMNF #368),2000-09-05 00:00,39
L751862,US,US-VT,US-VT-019,44.7454159,-72.2353447,Baker Pond - Barton (51 acres),2007-07-21 08:00,1
L751863,US,US-VT,US-VT-017,44.0679498,-72.6352381,Baker Pond - Brookfield (35 acres),2019-08-09 15:04,54
L12620147,US,US-VT,US-VT-007,44.319053,-72.907211,Bald Hill,2020-10-24 14:02,4
L751864,US,US-VT,US-VT-019,44.739015,-71.9771638,Bald Hill Pond - Westmore (108 acres),2021-05-14 10:00,57
L1951197,US,US-VT,US-VT-005,44.7263083,-71.9640541,Bald Hill WMA,2015-07-23 11:25,48
L2001665,US,US-VT,US-VT-003,42.921979,-73.144138,Bald Mountain - Woodford,2018-09-07 11:58,60
L1930555,US,US-VT,US-VT-019,44.763662,-72.000856,Bald Mountain--Long Pond Trail,2020-08-21 11:23,63
L598777,US,US-VT,US-VT-019,44.7730311,-71.9779158,Bald Mountain--Mad Brook Trail,2019-10-05 13:30,48
L13995446,US,US-VT,US-VT-021,43.7224855,-72.9885973,Bald Peak Trail,2021-03-10 15:00,6
L751866,US,US-VT,US-VT-025,43.1261865,-72.7813909,Ball Mountain Reservoir - Jamaica (85 acres),2020-10-07 13:32,47
L751867,US,US-VT,US-VT-023,44.2470714,-72.3838952,Bancroft Pond - Plainfield (14 acres),2021-04-24 12:40,57
L751868,US,US-VT,US-VT-003,42.7985652,-73.1929655,Barbers Lake - Pownal (19 acres),2021-05-08 07:25,66
L165250,US,US-VT,US-VT-019,44.6114,-72.2903,Barr Hill Nature Preserve,2021-05-22 07:17,94
L3888219,US,US-VT,US-VT-023,44.1472015,-72.474221,Barre Town Forest,2021-05-19 07:45,73
L875986,US,US-VT,US-VT-019,44.8555037,-72.2047234,Barton River Marshes,2021-05-21 10:18,139
L11731045,US,US-VT,US-VT-019,44.5982952,-72.3079024,Bathtub Rock Rd.,2020-06-14 15:00,3
L3298283,US,US-VT,US-VT-001,44.1144,-72.9485,Battell Trail,2021-05-22 19:38,47
L208864,US,US-VT,US-VT-001,44.0101842,-73.1506511,Battell Woods,2021-05-22 08:15,74
L8066930,US,US-VT,US-VT-007,44.4813049,-73.2198858,Battery Park,2021-04-08 14:55,36
L751869,US,US-VT,US-VT-005,44.5483564,-72.0713513,Bean Pond - Lyndon (24 acres),2020-05-08 18:14,7
L751870,US,US-VT,US-VT-005,44.698341,-72.0857768,Bean Pond - Sutton (30 acres),2021-05-09 12:56,27
L7906098,US,US-VT,US-VT-003,42.7643597,-72.9827502,Beaver Brook Powerline Cut,2021-05-21 13:10,38
L751871,US,US-VT,US-VT-015,44.6069291,-72.52611,Beaver Lake - Hyde Park (16 acres)
L11283593,US,US-VT,US-VT-023,44.338448,-72.39698,Beaver Meadow,2021-05-19 05:45,39
L2019625,US,US-VT,US-VT-021,43.3479014,-72.8570366,Beaver Meadows - Rootbeer Ridge loop (GMNF #505-506),2020-11-07 09:58,34
L751872,US,US-VT,US-VT-019,45.0048127,-71.9418288,Beaver Pond - Holland (40 acres),2021-05-14 15:00,1
L751873,US,US-VT,US-VT-023,44.0594075,-72.7199059,Beaver Pond - Roxbury (10 acres),2020-12-10 10:39,8
L751874,US,US-VT,US-VT-021,43.7347266,-73.1843691,Beebe Pond - Hubbardton (111 acres),2021-05-22 07:27,84
L751875,US,US-VT,US-VT-009,44.8120591,-71.8505335,Beecher Pond - Brighton (15 acres)
L6954486,US,US-VT,US-VT-025,43.160903,-72.4788795,Bellows Falls Village Forest,2021-05-23 05:22,93
L7283831,US,US-VT,US-VT-015,44.791922,-72.620174,Belvidere Bog,2019-05-19 17:00,31
L738995,US,US-VT,US-VT-015,44.7664806,-72.6144791,Belvidere Bog and Wetlands,2021-04-14 09:17,96
L3954369,US,US-VT,US-VT-019,44.7734503,-72.5510108,Belvidere Mountain,2020-07-29 12:00,43
L3941349,US,US-VT,US-VT-021,43.7288401,-73.3670318,Benson Landing,2021-05-17 18:28,107
L199991,US,US-VT,US-VT-023,44.2031001,-72.5584502,Berlin (E.F. Knapp State) Airport,2021-05-21 08:29,113
L150998,US,US-VT,US-VT-023,44.1899195,-72.5875116,Berlin Pond IBA - Berlin (293 acres),2021-05-23 08:37,204
L4339311,US,US-VT,US-VT-027,43.8296661,-72.6280949,Bethel Town Forest--Rt. 107,2020-09-16 10:43,21
L4336181,US,US-VT,US-VT-027,43.8287788,-72.6764459,Bethel Town Forest--Woodland Rd.,2016-03-04 14:05,7
L1415803,US,US-VT,US-VT-005,44.2883461,-72.2678089,Big Deer State Park,2020-06-28 09:06,52
L751877,US,US-VT,US-VT-021,43.3146442,-72.9308023,Big Mud Pond - Mount Tabor (15 acres)
L751878,US,US-VT,US-VT-015,44.7554422,-72.5999446,Big Muddy Pond - Eden (17 acres),2020-05-02 16:09,41
L751879,US,US-VT,US-VT-003,42.8910911,-73.0683968,Big Pond (Woodford Lake) - Woodford (31 acres),2021-04-26 11:12,45
L8717772,US,US-VT,US-VT-017,43.8293419,-72.2528955,Bill Hill,2021-05-08 10:19,60
L1968525,US,US-VT,US-VT-009,44.8960118,-71.8202877,Bill Sladyk WMA,2020-06-19 06:20,59
L6263447,US,US-VT,US-VT-007,44.5264472,-73.2564068,Billado Park,2021-01-29 12:24,52
L514937,US,US-VT,US-VT-027,43.6316956,-72.515645,Billings Farm,2021-05-08 12:15,82
L769961,US,US-VT,US-VT-027,43.625959,-72.5275476,Billings Park (local park),2021-01-10 12:45,79
L282656,US,US-VT,US-VT-021,43.5823559,-73.1221301,Bird Mountain (Birdseye Mountain) WMA,2021-05-19 07:42,103
L282687,US,US-VT,US-VT-007,44.3512377,-73.0060039,Birds of Vermont Museum,2021-05-23 07:35,136
L3575087,US,US-VT,US-VT-001,44.0299562,-73.2183623,Bittersweet Falls,2020-07-04 14:11,90
L165252,US,US-VT,US-VT-011,44.8146289,-73.1457545,Black Creek WMA,2021-05-02 09:18,118
L167746,US,US-VT,US-VT-025,42.916945,-72.5913692,Black Mountain Natural Area,2021-05-08 09:00,71
L751880,US,US-VT,US-VT-021,43.7036394,-73.2244822,Black Pond - Hubbardton (20 acres),2021-04-15 11:01,40
L751881,US,US-VT,US-VT-027,43.5526929,-72.7541507,Black Pond - Plymouth (20 acres),2020-10-13 07:53,10
L684256,US,US-VT,US-VT-027,43.2604738,-72.4319043,Black River mouth / Hoyts Landing,2021-05-22 11:58,131
L11103389,US,US-VT,US-VT-023,44.2587866,-72.5740852,Blanchard Park,2021-05-21 03:00,110
L751882,US,US-VT,US-VT-023,44.3528965,-72.5011269,Bliss Pond - Calais (46 acres),2020-11-29 12:00,27
L801167,US,US-VT,US-VT-007,44.4634695,-73.2206637,Blodgett Beach,2021-05-03 17:48,125
L2609877,US,US-VT,US-VT-025,42.760318,-72.4833888,Blodgett Farm (Restricted Access),2021-05-16 08:00,137
L1937820,US,US-VT,US-VT-021,43.6303475,-73.1235409,Blueberry Hill WMA,2018-05-08 09:13,11
L1565072,US,US-VT,US-VT-001,43.8740663,-73.0055122,"Blueberry Hill, Goshen",2021-04-05 11:23,65
L751883,US,US-VT,US-VT-023,44.0775,-72.834,Blueberry Lake - Warren (48 acres),2021-05-14 18:54,143
L3804020,US,US-VT,US-VT-001,44.026327,-73.1949815,Bob Collins Conservation Farm,2021-05-17 06:54,118
L2120648,US,US-VT,US-VT-027,43.736232,-72.523923,Bogburn Trails,2019-05-09 14:52,43
L1576752,US,US-VT,US-VT-007,44.4164812,-72.8635559,Bolton Valley Nordic Back-Country Area,2021-03-07 14:15,80
L13529085,US,US-VT,US-VT-007,44.6182413,-73.1250429,Bombardier Park West,2021-02-06 10:00,6
L212133,US,US-VT,US-VT-021,43.6569313,-73.228602,Bomoseen State Park,2021-05-22 11:32,162
L2848186,US,US-VT,US-VT-001,43.9004242,-73.2102299,Bond Island Natural Area,2021-05-16 10:36,100
L218330,US,US-VT,US-VT-007,44.3992678,-72.8515149,Bone Mountain,2019-09-21 15:05,21
L9037730,US,US-VT,US-VT-025,42.830841,-72.625959,Bonnyvale Environmental Education Center,2021-05-19 15:30,69
L1959398,US,US-VT,US-VT-005,44.2716934,-72.2619724,Boulder Beach State Park,2020-09-22 17:39,39
L751884,US,US-VT,US-VT-003,43.1060726,-73.0022209,Bourn Pond - Sunderland (48 acres),2020-09-08 15:36,65
L11554935,US,US-VT,US-VT-023,44.2520638,-72.8488222,Boyce Hill Town Forest,2020-05-26 07:20,32
L3360276,US,US-VT,US-VT-017,43.9620556,-72.7715492,Braintree Mountain Forest,2021-04-25 10:59,9
L9526384,US,US-VT,US-VT-027,43.6458258,-72.6574524,Bramhall Wilderness Preserve,2021-05-06 12:28,26
L1959493,US,US-VT,US-VT-001,43.9054682,-73.0668497,Branbury State Park,2021-05-19 05:19,100
L751885,US,US-VT,US-VT-003,43.0817306,-73.0191631,Branch Pond - Sunderland (34 acres),2021-05-21 07:06,105
L1530491,US,US-VT,US-VT-001,43.8418335,-72.964804,Brandon Gap,2021-04-25 06:30,78
L164392,US,US-VT,US-VT-021,43.822582,-73.12099,Brandon Hollow Road,2021-05-22 07:45,134
L1956456,US,US-VT,US-VT-021,43.8351459,-73.1512642,Brandon Swamp WMA,2017-05-29 08:39,48
L1141256,US,US-VT,US-VT-025,42.8708376,-72.5623799,Brattleboro Marina / West River Trail,2021-05-22 08:47,191
L2385366,US,US-VT,US-VT-025,42.8578974,-72.5664568,Brattleboro Retreat Trails,2021-05-15 15:48,110
L3902252,US,US-VT,US-VT-021,43.7141389,-73.216356,Bresee Pond,2021-05-11 09:35,91
L7791159,US,US-VT,US-VT-015,44.632945,-72.817079,Brewster Uplands Trails--Pond Loop Trail,2021-05-09 10:23,73
L165255,US,US-VT,US-VT-009,44.7933,-71.855,Brighton State Park,2021-05-19 11:21,123
L2214868,US,US-VT,US-VT-001,44.093422,-73.0229259,Bristol Cliffs Wilderness,2020-11-15 11:14,52
L752245,US,US-VT,US-VT-001,44.1716078,-73.0878913,Bristol Pond (248 acres) (Winona Lake) - Bristol,2021-04-29 15:00,135
L1448025,US,US-VT,US-VT-001,44.1819151,-73.099978,Bristol Pond Fishing Access,2021-05-20 17:19,123
L2019612,US,US-VT,US-VT-003,43.2138714,-72.9417515,Bromley Mountain ski area,2021-02-13 13:47,50
L11239059,US,US-VT,US-VT-027,43.7474,-72.3288,Brookmead Conservation Area,2021-05-23 09:55,89
L6287270,US,US-VT,US-VT-009,44.9675428,-71.7394009,Brousseau Mountain,2020-09-19 12:35,37
L751886,US,US-VT,US-VT-019,44.7307163,-71.9824122,Brown Pond - Westmore (15 acres)
L751887,US,US-VT,US-VT-019,44.8791384,-72.1482445,Brownington Pond - Brownington (139 acres),2019-08-23 11:45,39
L3046841,US,US-VT,US-VT-011,44.9031099,-72.7989078,Brownway River Trail,2019-06-19 11:10,57
L751888,US,US-VT,US-VT-005,44.6390157,-72.1871515,Bruce Pond - Sheffield (27 acres),2021-05-01 14:00,3
L751889,US,US-VT,US-VT-023,44.4623983,-72.3982138,Buck Lake WMA - Woodbury (39 acres),2020-08-14 10:04,43
L1275318,US,US-VT,US-VT-001,44.1251797,-73.2331467,Buck Mountain,2019-09-15 11:00,59
L165382,US,US-VT,US-VT-021,43.5754609,-73.4089707,Buckner Mem. Preserve/Bald Mtn. - Poultney River/East Bay IBA,2021-05-22 09:39,175
L1937890,US,US-VT,US-VT-021,43.4983554,-73.2212162,Buczek Marsh WMA,2021-04-27 13:43,46
L1944862,US,US-VT,US-VT-003,43.208896,-73.017158,Bullhead Pond WMA,2021-04-30 11:25,80
L751890,US,US-VT,US-VT-011,44.967861,-72.967012,Bullis Pond - Franklin (11 acres),2020-12-25 09:34,22
L751891,US,US-VT,US-VT-025,43.1534138,-72.7323969,Burbee Pond - Windham (50 acres),2021-04-09 09:00,37
L165256,US,US-VT,US-VT-007,44.4879757,-73.2304312,Burlington Bike Path - Coast Guard Station to North Beach,2021-04-28 08:00,130
L7783786,US,US-VT,US-VT-007,44.4706511,-73.1540283,Burlington International Airport,2019-12-15 15:05,16
L246386,US,US-VT,US-VT-007,44.4964925,-73.2062496,Burlington Intervale,2021-05-18 08:22,162
L165258,US,US-VT,US-VT-007,44.4779574,-73.2233097,Burlington Waterfront Park and Breakwater,2021-05-22 16:20,121
L165260,US,US-VT,US-VT-007,44.4732,-73.2214,Burlington Waterfront--Perkins Pier,2021-05-02 19:45,114
L3408084,US,US-VT,US-VT-007,44.4718122,-73.2204008,Burlington Waterfront--Wastewater Treatment Plant,2021-02-20 16:42,59
L751892,US,US-VT,US-VT-021,43.6939505,-72.966128,Burr Pond - Pittsford (20 acres),2020-06-10 10:15,42
L751893,US,US-VT,US-VT-021,43.7654802,-73.1834018,Burr Pond - Sudbury (85 acres),2021-05-09 08:07,53
L1968089,US,US-VT,US-VT-007,44.315565,-72.90538,Burrows Trail,2021-01-03 08:13,61
L589162,US,US-VT,US-VT-011,44.7730616,-73.2063675,Burton Island State Park,2020-08-25 07:30,106
L3298298,US,US-VT,US-VT-007,44.51,-72.8322,Butler Lodge Trail,2017-07-18 00:00,19
L11882075,US,US-VT,US-VT-027,43.4346372,-72.7256059,Buttermilk Falls,2020-08-20 16:53,15
L9780763,US,US-VT,US-VT-013,44.7719888,-73.318473,Butternut Hill Natural Area,2021-04-25 11:01,72
L165261,US,US-VT,US-VT-001,44.1824502,-73.3613777,Button Bay State Park,2021-05-15 16:02,223
L10008913,US,US-VT,US-VT-023,44.3719686,-72.6400191,CC Putnam State Forest--Middlesex Trailhead,2021-01-01 14:21,41
L3903798,US,US-VT,US-VT-027,43.816639,-72.393329,CCC Pond,2021-04-09 17:49,42
L3298309,US,US-VT,US-VT-007,44.5303,-72.8291,CCC Road,2020-07-31 11:16,16
L9578340,US,US-VT,US-VT-023,44.376054,-72.298485,Cabot Hills Maple Farm (Restricted Access),2021-05-19 06:31,85
L11998535,US,US-VT,US-VT-015,44.4731749,-72.6949883,Cady Hill Forest,2020-08-10 09:20,16
L1951317,US,US-VT,US-VT-005,44.6489942,-72.0658493,Calendar Brook WMA
L1527324,US,US-VT,US-VT-007,44.2056532,-72.9600595,Camel's Hump State Forest (South),2021-05-23 14:45,124
L165262,US,US-VT,US-VT-023,44.3194,-72.8867,Camels Hump State Park--Summit,2020-08-19 11:58,83
L1959526,US,US-VT,US-VT-027,43.476529,-72.6955032,Camp Plymouth State Park,2021-05-04 10:56,97
L1805876,US,US-VT,US-VT-011,44.991912,-73.1700738,Campbell Bay / Mouth of Charcoal Creek,2021-05-22 14:04,162
L3553748,US,US-VT,US-VT-027,43.7681138,-72.2433633,Campbell Flat Rd.,2021-05-22 14:08,166
L1935576,US,US-VT,US-VT-011,44.9716447,-73.2047153,Carmans Marsh WMA / Sandy Point,2021-05-14 16:35,69
L348905,US,US-VT,US-VT-013,44.8376154,-73.2836905,Carry Bay,2021-04-23 13:08,49
L5912437,US,US-VT,US-VT-007,44.3088637,-73.1266308,Carse Wetlands--UVM Natural Area,2021-05-23 08:42,142
L13018120,US,US-VT,US-VT-007,44.5145254,-72.8840873,Casey's Hill
L751894,US,US-VT,US-VT-019,44.586347,-72.3118645,Caspian Lake - Greensboro (789 acres),2021-05-22 07:30,117
L553943,US,US-VT,US-VT-021,43.6047118,-73.1856655,Castleton University Trails,2021-04-11 09:33,90
L426558,US,US-VT,US-VT-007,44.4482727,-73.0491257,Catamount Community Forest,2021-05-22 06:54,153
L1908766,US,US-VT,US-VT-007,44.4164327,-73.1867123,Catkin Drive Wetlands,2021-05-09 14:59,46
L751895,US,US-VT,US-VT-001,44.2504403,-73.1327771,Cedar Lake (Monkton Pond) - Monkton (123 acres),2021-05-16 20:49,81
L165264,US,US-VT,US-VT-007,44.4794,-73.1841,Centennial Woods,2021-05-21 09:03,147
L751896,US,US-VT,US-VT-005,44.7129762,-71.9201451,Center Pond - Newark (79 acres),2020-08-10 19:05,35
L354419,US,US-VT,US-VT-025,42.830414,-72.5498253,Cersosimo Setback,2021-05-14 10:35,106
L165265,US,US-VT,US-VT-001,44.0345,-73.4218,Champlain Bridge / Chimney Point,2021-05-23 12:31,186
L1022291,US,US-VT,US-VT-001,43.9995592,-73.400833,Champlainside Drive,2021-05-08 15:09,98
L751897,US,US-VT,US-VT-005,44.5344819,-72.0952598,Chandler Pond - Wheelock (68 acres),2021-05-16 08:22,17
L1943122,US,US-VT,US-VT-027,43.8119241,-72.3924351,Charles Downer State Forest--north unit,2014-08-04 07:00,41
L1943144,US,US-VT,US-VT-027,43.7855332,-72.3820496,Charles Downer State Forest--south unit,2021-04-27 00:00,26
L751898,US,US-VT,US-VT-019,44.891618,-72.053449,Charleston Pond - Charleston (40 acres),2016-07-16 08:30,1
L165266,US,US-VT,US-VT-007,44.2999029,-73.2986445,Charlotte Ferry Landing - McNeil Cove,2021-05-17 07:10,129
L210535,US,US-VT,US-VT-007,44.3319531,-73.2515403,Charlotte Park and Wildlife Refuge,2021-05-23 10:30,164
L164833,US,US-VT,US-VT-007,44.33427,-73.28136,Charlotte Town Beach,2021-05-16 06:21,232
L9572898,US,US-VT,US-VT-015,44.4736076,-72.72092,Chase Park,2021-05-22 19:27,39
L11536494,US,US-VT,US-VT-027,43.284472,-72.634501,Chester Town Forest,2021-04-09 00:00,26
L304801,US,US-VT,US-VT-023,44.325001,-72.48196,Chickering Bog Natural Area,2021-05-13 17:07,89
L751899,US,US-VT,US-VT-017,43.8192151,-72.1906612,Childs Pond - Thetford (10 acres),2021-04-16 12:33,61
L4513374,US,US-VT,US-VT-023,44.3782646,-72.771163,Chimney Trail / Waterbury Dam,2021-05-23 06:18,92
L208283,US,US-VT,US-VT-001,44.0255067,-73.1614737,Chipman Hill,2021-05-23 19:06,115
L751900,US,US-VT,US-VT-021,43.4081819,-73.0307547,Chipman Lake (Tinmouth Pond) - Tinmouth (79 acres),2021-05-18 20:56,42
L1410532,US,US-VT,US-VT-001,43.8003902,-73.3727818,Chipman Point,2020-12-23 08:00,64
L7587696,US,US-VT,US-VT-021,43.8241365,-72.9095701,Chittenden Brook Campground,2020-07-21 07:34,25
L751901,US,US-VT,US-VT-021,43.7305614,-72.911481,Chittenden Reservoir - Chittenden (702 acres),2021-05-09 10:40,147
L751902,US,US-VT,US-VT-001,43.7790102,-73.268744,Choate Pond - Orwell (11 acres)
L5680042,US,US-VT,US-VT-013,44.8177679,-73.2866406,City Bay / Hero's Welcome,2021-05-03 16:16,78
L9217841,US,US-VT,US-VT-021,43.5199962,-72.9254072,Clarendon Gorge (Appalachian/Long Trail),2020-06-04 12:30,6
L1934650,US,US-VT,US-VT-017,43.8410892,-72.4050093,Clover Hill WMA,2021-04-13 15:20,3
L751903,US,US-VT,US-VT-019,44.9362726,-72.1707777,Clyde Pond - Derby (186 acres),2020-11-06 10:36,20
L2362933,US,US-VT,US-VT-027,43.6984257,-72.3146135,Co-op Community Garden and Fields,2021-05-22 20:42,95
L751904,US,US-VT,US-VT-019,44.9136313,-72.1357874,Cobb Pond - Derby (27 acres)
L751905,US,US-VT,US-VT-021,43.6204628,-73.3750236,Coggman Pond - West Haven (20 acres),2020-05-28 08:29,35
L123082,US,US-VT,US-VT-021,43.625403,-73.3733477,Cogman Road / Ghost Hollow Road,2021-05-22 13:41,146
L751906,US,US-VT,US-VT-023,44.4479859,-72.3286706,Coits Pond - Cabot (40 acres),2020-09-27 10:18,11
L751907,US,US-VT,US-VT-027,43.4712002,-72.6658993,Colby Pond - Plymouth (20 acres),2021-05-03 16:04,68
L251876,US,US-VT,US-VT-007,44.5477403,-73.288146,Colchester Bog Natural Area,2021-05-13 09:54,124
L751908,US,US-VT,US-VT-007,44.5546324,-73.1198448,Colchester Pond - Colchester (186 acres),2021-05-23 06:55,202
L207196,US,US-VT,US-VT-007,44.5653095,-73.3112559,Colchester Railroad Causeway,2021-05-20 10:58,213
L751909,US,US-VT,US-VT-025,43.1480831,-72.8059586,Cole Pond - Jamaica (41 acres),2021-04-26 13:55,5
L751910,US,US-VT,US-VT-005,44.5046086,-72.215968,Coles Pond - Walden (125 acres),2021-04-12 17:30,45
L751911,US,US-VT,US-VT-015,44.6213902,-72.5037957,Collins Pond - Hyde Park (16 acres),2021-05-15 11:30,57
L751912,US,US-VT,US-VT-021,43.6975871,-72.8194519,Colton Pond - Killington (27 acres),2020-10-13 06:55,71
L2839669,US,US-VT,US-VT-001,44.2152796,-73.0643163,Common Ground Center,2019-05-15 09:54,68
L1334154,US,US-VT,US-VT-005,44.2938636,-72.0471802,Connecticut River Floodplain - Barnet,2021-05-23 05:30,133
L165268,US,US-VT,US-VT-007,44.2907864,-73.2897287,Converse Bay,2021-05-16 07:00,126
L751913,US,US-VT,US-VT-021,43.511368,-72.8543885,Cooks Pond - Shrewsbury (12 acres),2020-09-29 09:32,8
L751914,US,US-VT,US-VT-027,43.3764464,-72.4509942,Cooks Pond - Weathersfield (10 acres),2021-05-02 10:29,59
L3298193,US,US-VT,US-VT-001,44.0365,-72.9245,Cooley Glen Trail,2021-01-02 10:48,8
L1586798,US,US-VT,US-VT-027,43.5504703,-72.6971143,Coolidge State Park,2021-05-17 10:40,77
L199557,US,US-VT,US-VT-001,43.9390068,-73.1868839,Cornwall Swamp (north) WMA,2021-05-15 07:21,65
L342137,US,US-VT,US-VT-001,43.9138656,-73.1877568,Cornwall Swamp (south) WMA -- Swamp Road,2021-05-23 05:12,163
L2288215,US,US-VT,US-VT-001,44.2434774,-73.0604553,Cota Park,2021-05-22 19:00,129
L751915,US,US-VT,US-VT-009,44.5611337,-71.7023435,Cow Mountain Pond - Granby (10 acres),2020-07-18 11:01,33
L1189445,US,US-VT,US-VT-023,44.2107569,-72.4962902,Cow Pasture,2021-01-03 10:49,76
L1176852,US,US-VT,US-VT-001,43.8512527,-73.1217867,Cram Rd. Powerline,2021-05-23 06:51,124
L751916,US,US-VT,US-VT-023,44.4208146,-72.4576861,Cranberry Meadow Pond - Woodbury (28 acres),2020-02-08 08:19,32
L13018015,US,US-VT,US-VT-007,44.5304053,-72.884715,Crane Brook Conservation District
L2779659,US,US-VT,US-VT-001,43.9182368,-73.1689775,Creek Rd. floodplain,2021-05-23 05:01,162
L751917,US,US-VT,US-VT-027,43.80205,-72.4084958,Crescent Lake - Sharon (20 acres),2021-04-24 17:26,69
L11796425,US,US-VT,US-VT-023,44.2510497,-72.5553503,Cross Vermont Trail--Old Country Club Road,2021-05-10 07:09,27
L4027624,US,US-VT,US-VT-023,44.3364651,-72.7619576,Cross Vermont Trail--Waterbury Section,2021-05-17 19:40,101
L9526572,US,US-VT,US-VT-005,44.2549563,-72.2649391,Cross Vermont Trail--West Shore Dr. to Lakeside Dr.,2019-06-19 11:17,7
L9526499,US,US-VT,US-VT-005,44.2679996,-72.2738608,Cross Vermont Trail;West Shore Dr. to Boulder Beach Rd,2019-06-17 09:25,10
L9745196,US,US-VT,US-VT-017,43.8924302,-72.2501249,Crossroad Farm,2021-05-21 07:18,96
L5764656,US,US-VT,US-VT-021,43.6601104,-73.1912184,Crystal Beach,2021-05-15 07:20,83
L751918,US,US-VT,US-VT-019,44.7326678,-72.1539447,Crystal Lake - Barton (763 acres),2021-05-09 12:41,80
L1959595,US,US-VT,US-VT-019,44.7465504,-72.1731806,Crystal Lake State Park,2021-05-19 08:23,61
L751919,US,US-VT,US-VT-023,44.3838157,-72.4958935,Curtis Pond - Calais (72 acres),2021-02-20 14:58,80
L7755832,US,US-VT,US-VT-003,43.2647654,-73.1002988,Cutler Memorial Forest
L751920,US,US-VT,US-VT-011,44.986565,-73.0374923,Cutler Pond - Highgate (25 acres)
L751921,US,US-VT,US-VT-017,44.0916181,-72.5489186,Cutter Pond - Williamstown (16 acres),2020-05-30 06:40,14
L3163694,US,US-VT,US-VT-021,43.598663,-73.1857145,D & H Rail Trail--Castleton to South St.,2021-04-30 09:00,111
L3163703,US,US-VT,US-VT-021,43.530246,-73.2336617,D & H Rail Trail--Farnham Rd. to Poultney,2021-05-21 06:53,100
L4962192,US,US-VT,US-VT-003,43.2457342,-73.2407856,D & H Rail Trail--Hebron Rd parking to NY border,2020-07-15 09:09,76
